2024-05-19 01:39:56,20.03888653230182,False
2024-05-19 10:33:50,20.07972226132844,False
2024-05-19 10:33:50,20.78436989492721,False
2024-05-19 10:33:51,20.03580334105856,False
2024-05-19 10:33:52,20.175213977259947,False
2024-05-19 10:33:53,20.33973147394678,False
2024-05-19 10:33:54,20.17368147989523,False
2024-05-19 10:33:56,20.999072096992183,False
2024-05-19 10:33:56,20.20971577804827,False
2024-05-19 10:33:57,20.95769045500084,False
2024-05-19 10:33:58,20.248675079401924,False
2024-05-19 10:33:59,20.34415204200034,False
2024-05-19 10:34:00,20.037115596577692,False
2024-05-19 10:34:01,20.954294045485984,False
2024-05-19 10:34:02,20.994600220455702,False
2024-05-19 10:34:03,20.941727715913835,False
2024-05-19 10:34:04,20.790764885156594,False
2024-05-19 10:34:05,20.173247644943274,False
2024-05-19 10:34:06,20.770338313184663,False
2024-05-19 10:34:08,20.69575355366492,False
2024-05-19 10:34:08,20.315988546112965,False
2024-05-19 10:34:09,20.072072383686823,False
2024-05-19 10:34:11,20.629815391075994,False
2024-05-19 10:34:11,20.245306072403,False
2024-05-19 10:34:12,20.46996038129073,False
2024-05-19 10:34:14,20.975287059481083,False
2024-05-19 10:34:14,20.562031585324874,False
2024-05-19 10:34:15,20.891940748932594,False
2024-05-19 10:34:17,20.478937322724672,False
2024-05-19 10:34:18,20.15476398847464,False
2024-05-19 10:34:18,20.28733667185008,False
2024-05-19 10:34:19,20.6824287341167,False
2024-05-19 10:34:21,20.274620724632545,False
2024-05-19 10:34:21,20.826886792410544,False
2024-05-19 10:34:22,20.016479062149763,False
2024-05-19 10:34:24,20.775688203196292,False
2024-05-19 10:34:25,20.952845394515233,False
2024-05-19 10:34:26,20.94532921963496,False
2024-05-19 10:34:27,20.32942289275175,False
2024-05-19 10:34:27,20.58635415385594,False
2024-05-19 10:34:28,20.65731494310588,False
2024-05-19 10:34:29,20.951483787204218,False
2024-05-19 10:34:30,20.99711997364798,False
2024-05-19 10:34:32,20.827408053252253,False
2024-05-19 10:34:32,20.76730656984832,False
2024-05-19 10:34:34,20.27348935635056,False
2024-05-19 10:34:36,20.098060896443787,False
2024-05-19 10:34:36,20.985891808407946,False
2024-05-19 10:34:37,20.49136694808874,False
2024-05-19 10:34:38,20.88274028383238,False
2024-05-19 10:34:39,20.705434157264822,False
2024-05-19 10:34:40,20.009020756041846,False
2024-05-19 10:34:41,20.96792002255333,False
2024-05-19 10:34:42,20.551342881297114,False
2024-05-19 10:34:43,20.233327242732663,False
